time_s,vbus_raw,ibus_delta_raw,iq_actual_raw,id_actual_raw,iq_ref_raw,speed_raw,speed_rpm_est,target_speed_raw,target_speed_rpm_est,ramp_speed_raw,ramp_speed_rpm_est,tmos_raw,fault_state,mc_state,key_state,ctrl_mode,actual_angle_raw,target_angle_raw,angle_error_raw,actual_angle_deg,target_angle_deg,angle_error_deg,iq_abs_peak_raw
40.765841,3966,0,-10,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47224,0,-32768,259.4091796875,0.0,-180.0,10
40.765858,3966,0,-10,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47224,0,-32768,259.4091796875,0.0,-180.0,10
40.765874,3967,0,-10,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47224,0,-32768,259.4091796875,0.0,-180.0,10
40.765891,3967,0,-10,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47224,0,-32768,259.4091796875,0.0,-180.0,10
40.765906,3967,0,-10,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47222,0,-32768,259.398193359375,0.0,-180.0,12
40.765921,3967,0,-10,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47222,0,-32768,259.398193359375,0.0,-180.0,12
40.765936,3966,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47222,0,-32768,259.398193359375,0.0,-180.0,12
40.765951,3966,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47222,0,-32768,259.398193359375,0.0,-180.0,12
40.765967,3966,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47223,0,-32768,259.4036865234375,0.0,-180.0,12
40.765982,3966,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47223,0,-32768,259.4036865234375,0.0,-180.0,12
40.765997,3963,0,-10,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47223,0,-32768,259.4036865234375,0.0,-180.0,12
40.766011,3963,0,-10,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47223,0,-32768,259.4036865234375,0.0,-180.0,12
40.766027,3963,0,-10,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47221,0,-32768,259.3927001953125,0.0,-180.0,18
40.766042,3963,0,-10,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47221,0,-32768,259.3927001953125,0.0,-180.0,18
40.766057,3963,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47221,0,-32768,259.3927001953125,0.0,-180.0,18
40.766072,3963,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47221,0,-32768,259.3927001953125,0.0,-180.0,18
40.766087,3963,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47224,0,-32768,259.4091796875,0.0,-180.0,12
40.766102,3963,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47224,0,-32768,259.4091796875,0.0,-180.0,12
40.766117,3962,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47224,0,-32768,259.4091796875,0.0,-180.0,12
40.766132,3962,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47224,0,-32768,259.4091796875,0.0,-180.0,12
40.766147,3962,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47221,0,-32768,259.3927001953125,0.0,-180.0,12
40.766162,3962,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47221,0,-32768,259.3927001953125,0.0,-180.0,12
40.766177,3963,0,-10,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47221,0,-32768,259.3927001953125,0.0,-180.0,12
40.766192,3963,0,-10,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47221,0,-32768,259.3927001953125,0.0,-180.0,12
40.766208,3963,0,-10,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47224,0,-32768,259.4091796875,0.0,-180.0,21
40.766222,3963,0,-10,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47224,0,-32768,259.4091796875,0.0,-180.0,21
40.766236,3962,0,-10,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47224,0,-32768,259.4091796875,0.0,-180.0,21
40.766251,3962,0,-10,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47224,0,-32768,259.4091796875,0.0,-180.0,21
40.766266,3962,0,-10,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47226,0,-32768,259.420166015625,0.0,-180.0,14
40.766282,3962,0,-10,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47226,0,-32768,259.420166015625,0.0,-180.0,14
40.766297,3965,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47226,0,-32768,259.420166015625,0.0,-180.0,14
40.766312,3965,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47226,0,-32768,259.420166015625,0.0,-180.0,14
40.766327,3965,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47221,0,-32768,259.3927001953125,0.0,-180.0,12
40.766342,3965,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47221,0,-32768,259.3927001953125,0.0,-180.0,12
40.766358,3965,0,-3,7,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47221,0,-32768,259.3927001953125,0.0,-180.0,12
40.766373,3965,0,-3,7,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47221,0,-32768,259.3927001953125,0.0,-180.0,12
40.766388,3965,0,-3,7,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47225,0,-32768,259.4146728515625,0.0,-180.0,21
40.766403,3965,0,-3,7,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47225,0,-32768,259.4146728515625,0.0,-180.0,21
40.766419,3963,0,-10,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47225,0,-32768,259.4146728515625,0.0,-180.0,21
40.766434,3963,0,-10,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47225,0,-32768,259.4146728515625,0.0,-180.0,21
40.766449,3963,0,-10,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47223,0,-32768,259.4036865234375,0.0,-180.0,21
40.766463,3963,0,-10,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47223,0,-32768,259.4036865234375,0.0,-180.0,21
40.766478,3961,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47223,0,-32768,259.4036865234375,0.0,-180.0,21
40.766493,3961,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47223,0,-32768,259.4036865234375,0.0,-180.0,21
40.766508,3961,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47226,0,-32768,259.420166015625,0.0,-180.0,14
40.766524,3961,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47226,0,-32768,259.420166015625,0.0,-180.0,14
40.766539,3964,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47226,0,-32768,259.420166015625,0.0,-180.0,14
40.766554,3964,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47226,0,-32768,259.420166015625,0.0,-180.0,14
40.766569,3964,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47227,0,-32768,259.4256591796875,0.0,-180.0,16
40.766584,3964,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47227,0,-32768,259.4256591796875,0.0,-180.0,16
40.766600,3961,0,-14,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47227,0,-32768,259.4256591796875,0.0,-180.0,16
40.766615,3961,0,-14,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47227,0,-32768,259.4256591796875,0.0,-180.0,16
40.766630,3961,0,-14,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47226,0,-32768,259.420166015625,0.0,-180.0,21
40.766644,3961,0,-14,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47226,0,-32768,259.420166015625,0.0,-180.0,21
40.766660,3963,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47226,0,-32768,259.420166015625,0.0,-180.0,21
40.766675,3963,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47226,0,-32768,259.420166015625,0.0,-180.0,21
40.766690,3963,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47226,0,-32768,259.420166015625,0.0,-180.0,21
40.766705,3963,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47226,0,-32768,259.420166015625,0.0,-180.0,21
40.766720,3964,0,-12,19,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47226,0,-32768,259.420166015625,0.0,-180.0,21
40.766735,3964,0,-12,19,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47226,0,-32768,259.420166015625,0.0,-180.0,21
40.766750,3964,0,-12,19,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47226,0,-32768,259.420166015625,0.0,-180.0,14
40.766765,3964,0,-12,19,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47226,0,-32768,259.420166015625,0.0,-180.0,14
40.766780,3963,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47226,0,-32768,259.420166015625,0.0,-180.0,14
40.766795,3963,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47226,0,-32768,259.420166015625,0.0,-180.0,14
40.766810,3963,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47223,0,-32768,259.4036865234375,0.0,-180.0,14
40.766826,3963,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47223,0,-32768,259.4036865234375,0.0,-180.0,14
40.766841,3964,0,-1,-1,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47223,0,-32768,259.4036865234375,0.0,-180.0,14
40.766857,3964,0,-1,-1,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47223,0,-32768,259.4036865234375,0.0,-180.0,14
40.766923,3964,0,-1,-1,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47222,0,-32768,259.398193359375,0.0,-180.0,12
40.766961,3964,0,-1,-1,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47222,0,-32768,259.398193359375,0.0,-180.0,12
40.766984,3963,0,-3,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47222,0,-32768,259.398193359375,0.0,-180.0,12
40.767003,3963,0,-3,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47222,0,-32768,259.398193359375,0.0,-180.0,12
40.767021,3963,0,-3,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47227,0,-32768,259.4256591796875,0.0,-180.0,14
40.767039,3963,0,-3,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47227,0,-32768,259.4256591796875,0.0,-180.0,14
40.767056,3961,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47227,0,-32768,259.4256591796875,0.0,-180.0,14
40.767073,3961,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47227,0,-32768,259.4256591796875,0.0,-180.0,14
40.767090,3961,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47224,0,-32768,259.4091796875,0.0,-180.0,23
40.767106,3961,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47224,0,-32768,259.4091796875,0.0,-180.0,23
40.767128,3962,0,-1,-1,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47224,0,-32768,259.4091796875,0.0,-180.0,23
40.767144,3962,0,-1,-1,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47224,0,-32768,259.4091796875,0.0,-180.0,23
40.767160,3962,0,-1,-1,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47227,0,-32768,259.4256591796875,0.0,-180.0,12
40.767176,3962,0,-1,-1,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47227,0,-32768,259.4256591796875,0.0,-180.0,12
40.767192,3963,0,-10,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47227,0,-32768,259.4256591796875,0.0,-180.0,12
40.767207,3963,0,-10,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47227,0,-32768,259.4256591796875,0.0,-180.0,12
40.767222,3963,0,-10,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47225,0,-32768,259.4146728515625,0.0,-180.0,14
40.767238,3963,0,-10,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47225,0,-32768,259.4146728515625,0.0,-180.0,14
40.767253,3964,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47225,0,-32768,259.4146728515625,0.0,-180.0,14
40.767268,3964,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47225,0,-32768,259.4146728515625,0.0,-180.0,14
40.767283,3964,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47224,0,-32768,259.4091796875,0.0,-180.0,12
40.767299,3964,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47224,0,-32768,259.4091796875,0.0,-180.0,12
40.767313,3965,0,-10,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47224,0,-32768,259.4091796875,0.0,-180.0,12
40.767328,3965,0,-10,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47224,0,-32768,259.4091796875,0.0,-180.0,12
40.767342,3965,0,-10,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47226,0,-32768,259.420166015625,0.0,-180.0,12
40.767358,3965,0,-10,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47226,0,-32768,259.420166015625,0.0,-180.0,12
40.767385,3963,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47226,0,-32768,259.420166015625,0.0,-180.0,12
40.767401,3963,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47226,0,-32768,259.420166015625,0.0,-180.0,12
40.767416,3963,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47224,0,-32768,259.4091796875,0.0,-180.0,23
40.767431,3963,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47224,0,-32768,259.4091796875,0.0,-180.0,23
40.767445,3961,0,-10,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47224,0,-32768,259.4091796875,0.0,-180.0,23
40.767460,3961,0,-10,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47224,0,-32768,259.4091796875,0.0,-180.0,23
40.767475,3961,0,-10,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47225,0,-32768,259.4146728515625,0.0,-180.0,14
40.767490,3961,0,-10,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47225,0,-32768,259.4146728515625,0.0,-180.0,14
40.767504,3963,0,-1,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47225,0,-32768,259.4146728515625,0.0,-180.0,14
40.767520,3963,0,-1,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47225,0,-32768,259.4146728515625,0.0,-180.0,14
40.767535,3963,0,-1,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47227,0,-32768,259.4256591796875,0.0,-180.0,21
40.767550,3963,0,-1,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47227,0,-32768,259.4256591796875,0.0,-180.0,21
40.767565,3964,0,-10,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47227,0,-32768,259.4256591796875,0.0,-180.0,21
40.767580,3964,0,-10,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47227,0,-32768,259.4256591796875,0.0,-180.0,21
40.767595,3964,0,-10,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47225,0,-32768,259.4146728515625,0.0,-180.0,12
40.767610,3964,0,-10,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47225,0,-32768,259.4146728515625,0.0,-180.0,12
40.767625,3963,0,-3,7,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47225,0,-32768,259.4146728515625,0.0,-180.0,12
40.767640,3963,0,-3,7,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47225,0,-32768,259.4146728515625,0.0,-180.0,12
40.767655,3963,0,-3,7,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47224,0,-32768,259.4091796875,0.0,-180.0,21
40.767670,3963,0,-3,7,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47224,0,-32768,259.4091796875,0.0,-180.0,21
40.767685,3963,0,-10,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47224,0,-32768,259.4091796875,0.0,-180.0,21
40.767699,3963,0,-10,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47224,0,-32768,259.4091796875,0.0,-180.0,21
40.767714,3963,0,-10,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47225,0,-32768,259.4146728515625,0.0,-180.0,14
40.767730,3963,0,-10,2,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47225,0,-32768,259.4146728515625,0.0,-180.0,14
40.767745,3961,0,-3,7,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47225,0,-32768,259.4146728515625,0.0,-180.0,14
40.767760,3961,0,-3,7,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47225,0,-32768,259.4146728515625,0.0,-180.0,14
40.767775,3961,0,-3,7,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47226,0,-32768,259.420166015625,0.0,-180.0,12
40.767790,3961,0,-3,7,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47226,0,-32768,259.420166015625,0.0,-180.0,12
40.767805,3963,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47226,0,-32768,259.420166015625,0.0,-180.0,12
40.767820,3963,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47226,0,-32768,259.420166015625,0.0,-180.0,12
40.767834,3963,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47225,0,-32768,259.4146728515625,0.0,-180.0,12
40.767849,3963,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47225,0,-32768,259.4146728515625,0.0,-180.0,12
40.767864,3961,0,-23,21,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47225,0,-32768,259.4146728515625,0.0,-180.0,12
40.767895,3961,0,-23,21,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47225,0,-32768,259.4146728515625,0.0,-180.0,12
40.767910,3961,0,-23,21,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47218,0,-32768,259.376220703125,0.0,-180.0,14
40.767925,3961,0,-23,21,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47218,0,-32768,259.376220703125,0.0,-180.0,14
40.767940,3962,0,-5,19,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47218,0,-32768,259.376220703125,0.0,-180.0,14
40.767955,3962,0,-5,19,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47218,0,-32768,259.376220703125,0.0,-180.0,14
40.767970,3962,0,-5,19,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47230,0,-32768,259.442138671875,0.0,-180.0,16
40.767984,3962,0,-5,19,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47230,0,-32768,259.442138671875,0.0,-180.0,16
40.767999,3963,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47230,0,-32768,259.442138671875,0.0,-180.0,16
40.768014,3963,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47230,0,-32768,259.442138671875,0.0,-180.0,16
40.768030,3963,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47225,0,-32768,259.4146728515625,0.0,-180.0,23
40.768044,3963,0,-12,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47225,0,-32768,259.4146728515625,0.0,-180.0,23
40.768059,3964,0,-3,7,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47225,0,-32768,259.4146728515625,0.0,-180.0,23
40.768074,3964,0,-3,7,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47225,0,-32768,259.4146728515625,0.0,-180.0,23
40.768089,3964,0,-3,7,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47224,0,-32768,259.4091796875,0.0,-180.0,14
40.768104,3964,0,-3,7,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47224,0,-32768,259.4091796875,0.0,-180.0,14
41.309151,3964,0,15,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47224,0,-32768,259.4091796875,0.0,-180.0,14
41.309344,3964,0,15,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47224,0,-32768,259.4091796875,0.0,-180.0,14
41.309371,3964,0,15,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47220,0,-32768,259.38720703125,0.0,-180.0,16
41.309392,3964,0,15,3,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47220,0,-32768,259.38720703125,0.0,-180.0,16
41.309411,3964,0,-1,-1,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47220,0,-32768,259.38720703125,0.0,-180.0,16
41.309428,3964,0,-1,-1,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47220,0,-32768,259.38720703125,0.0,-180.0,16
41.309445,3964,0,-1,-1,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47224,0,-32768,259.4091796875,0.0,-180.0,12
41.309461,3964,0,-1,-1,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47224,0,-32768,259.4091796875,0.0,-180.0,12
41.309478,3964,0,-1,-1,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47224,0,-32768,259.4091796875,0.0,-180.0,12
41.309493,3964,0,-1,-1,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47224,0,-32768,259.4091796875,0.0,-180.0,12
41.309508,3964,0,-1,-1,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47222,0,-32768,259.398193359375,0.0,-180.0,14
41.309525,3964,0,-1,-1,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47222,0,-32768,259.398193359375,0.0,-180.0,14
41.309540,3964,0,-1,-1,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47222,0,-32768,259.398193359375,0.0,-180.0,14
41.309556,3964,0,-1,-1,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47222,0,-32768,259.398193359375,0.0,-180.0,14
41.309571,3964,0,-1,-1,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47226,0,-32768,259.420166015625,0.0,-180.0,12
41.309586,3964,0,-1,-1,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47226,0,-32768,259.420166015625,0.0,-180.0,12
41.309601,3964,0,-3,7,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47226,0,-32768,259.420166015625,0.0,-180.0,12
41.309617,3964,0,-3,7,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47226,0,-32768,259.420166015625,0.0,-180.0,12
41.309632,3964,0,-3,7,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47222,0,-32768,259.398193359375,0.0,-180.0,12
41.309655,3964,0,-3,7,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47222,0,-32768,259.398193359375,0.0,-180.0,12
41.309671,3961,0,-1,-1,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47222,0,-32768,259.398193359375,0.0,-180.0,12
41.309687,3961,0,-1,-1,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47222,0,-32768,259.398193359375,0.0,-180.0,12
41.309701,3961,0,-1,-1,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47224,0,-32768,259.4091796875,0.0,-180.0,10
41.309716,3961,0,-1,-1,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47224,0,-32768,259.4091796875,0.0,-180.0,10
41.309731,3964,0,-14,19,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47224,0,-32768,259.4091796875,0.0,-180.0,10
41.309747,3964,0,-14,19,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47224,0,-32768,259.4091796875,0.0,-180.0,10
41.309762,3964,0,-14,19,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47222,0,-32768,259.398193359375,0.0,-180.0,12
41.309778,3964,0,-14,19,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47222,0,-32768,259.398193359375,0.0,-180.0,12
41.309794,3961,0,-3,-1,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47222,0,-32768,259.398193359375,0.0,-180.0,12
41.309809,3961,0,-3,-1,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47222,0,-32768,259.398193359375,0.0,-180.0,12
41.309825,3961,0,-3,-1,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47225,0,-32768,259.4146728515625,0.0,-180.0,14
41.309840,3961,0,-3,-1,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47225,0,-32768,259.4146728515625,0.0,-180.0,14
41.309856,3962,0,-11,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47225,0,-32768,259.4146728515625,0.0,-180.0,14
41.309871,3962,0,-11,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47225,0,-32768,259.4146728515625,0.0,-180.0,14
41.309886,3962,0,-11,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47224,0,-32768,259.4091796875,0.0,-180.0,12
41.309902,3962,0,-11,10,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47224,0,-32768,259.4091796875,0.0,-180.0,12
41.309918,3961,0,-1,7,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47224,0,-32768,259.4091796875,0.0,-180.0,12
41.309933,3961,0,-1,7,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47224,0,-32768,259.4091796875,0.0,-180.0,12
41.309948,3961,0,-1,7,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47223,0,-32768,259.4036865234375,0.0,-180.0,14
41.309964,3961,0,-1,7,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47223,0,-32768,259.4036865234375,0.0,-180.0,14
41.309979,3962,0,-3,7,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47223,0,-32768,259.4036865234375,0.0,-180.0,14
41.309994,3962,0,-3,7,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47223,0,-32768,259.4036865234375,0.0,-180.0,14
41.310009,3962,0,-3,7,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47221,0,-32768,259.3927001953125,0.0,-180.0,12
41.310024,3962,0,-3,7,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47221,0,-32768,259.3927001953125,0.0,-180.0,12
41.310039,3965,0,-10,7,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47221,0,-32768,259.3927001953125,0.0,-180.0,12
41.310055,3965,0,-10,7,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47221,0,-32768,259.3927001953125,0.0,-180.0,12
41.310070,3965,0,-10,7,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47222,0,-32768,259.398193359375,0.0,-180.0,14
41.310085,3965,0,-10,7,0,0,0.0,0,0.0,0,0.0,0,3,8,4,1,47222,0,-32768,259.398193359375,0.0,-180.0,14
